,code,std_3y,std_1y,var_3y,risk_std_3y,risk_std_1y,risk_var_3y
777,K55301AZ7125,0.10901119277197559,0.0889490985598171,0.24586620820582217,3등급,4등급,2등급
778,K55301AZ7273,0.10530621346268325,0.05212912889330799,0.22746274103647682,3등급,4등급,2등급
779,K55301AZ7307,0.1064276363476258,0.08594654207067168,0.2464226918046928,3등급,4등급,2등급
780,K55301AZ7323,0.14748818268918978,0.1582051036333471,0.37120002549893977,3등급,2등급,1등급
781,K55301AZ7331,0.14180091763055405,0.15844099031087122,0.3433974826527162,3등급,2등급,1등급
782,K55301AZ7349,0.1431843353593825,0.1583683508915845,0.3728881983393816,3등급,2등급,1등급
783,K55301B00066,0.1464464828771705,0.2045839875633178,0.2774543824466506,3등급,2등급,1등급
784,K55301B51531,0.16159366102545858,0.12283751078817039,0.3510932024502516,2등급,3등급,1등급
785,K55301B51556,0.14195076004578422,0.15841192258584424,0.35150404128272605,3등급,2등급,1등급
786,K55301B75225,0.16541220512592397,0.17117894485385493,0.39509460835601984,2등급,2등급,1등급
787,K55301B75233,0.16481347517997777,0.17136998366846398,0.39716215658438137,2등급,2등급,1등급
788,K55301B75258,0.14000883583431215,0.22216592814794775,0.3439948507209937,3등급,2등급,1등급
789,K55301B75266,0.16492110342783142,0.17142889063248998,0.3977756070433095,2등급,2등급,1등급
790,K55301B75274,0.05395753741454747,0.022292637580818075,0.06756333707460957,4등급,5등급,4등급
791,K55301B75316,0.16488122909647582,0.17142159633392787,0.3976838642076619,2등급,2등급,1등급
792,K55301B75324,0.16482511054280305,0.17134023845618557,0.39682550419662516,2등급,2등급,1등급
793,K55301B76173,0.16480118059618193,0.1714036114747584,0.3974743902426603,2등급,2등급,1등급
794,K55301BB5431,0.11141433185448395,0.09497182666527823,0.20139813553560432,3등급,4등급,2등급
795,K55301BB5738,0.10983891346763751,0.09460116190431918,0.2027671048509534,3등급,4등급,2등급
796,K55301BB5753,0.10978108436343818,0.09460080612841229,0.2023933280904289,3등급,4등급,2등급
797,K55301BB5761,0.10988924502525262,0.09464864692575765,0.20357501247198775,3등급,4등급,2등급
798,K55301BB5779,0.10984280444304052,0.09460845101105039,0.202794688521523,3등급,4등급,2등급
799,K55301BB5795,0.10624126614705143,0.09462690393215402,0.19930840749425616,3등급,4등급,2등급
800,K55301BB5803,0.10979044274800534,0.09457579955023912,0.20208420955602627,3등급,4등급,2등급
801,K55301BB5811,0.10987420564255926,0.0946338130880654,0.20328999106444715,3등급,4등급,2등급
802,K55301BB5829,0.10983607595263564,0.09460216933443227,0.2026942397207253,3등급,4등급,2등급
803,K55301BB7510,0.13038984853164395,0.0597278133210672,0.17085672959138642,3등급,4등급,2등급
804,K55301BB7544,0.12998709804911524,0.059510819466698825,0.17029919622839632,3등급,4등급,2등급
805,K55301BB7569,0.11518031330187245,0.058150264851138986,0.17246951011779324,3등급,4등급,2등급
806,K55301BB7577,0.11958021263912297,0.058239499646714,0.17178854763127413,3등급,4등급,2등급
807,K55301BD4572,0.1268026161356245,0.06545388751029158,0.17227659348937988,3등급,4등급,2등급
808,K55301BG4983,0.14417961790472653,0.11595843678066024,0.2735860700155355,3등급,3등급,1등급
809,K55301BG5592,0.14363942518537368,0.11609032095178566,0.3101470100379891,3등급,3등급,1등급
810,K55301BG5618,0.1436676048500055,0.11602477893652278,0.2744697837438226,3등급,3등급,1등급
811,K55301BG5626,0.13735042674443598,0.11612482598626718,0.2679491310250618,3등급,3등급,1등급
812,K55301BG5634,0.14140650259407148,0.11606085542288612,0.2747404487505291,3등급,3등급,1등급
813,K55301BG6798,0.11663260098845805,0.058136662781454795,0.17223075529387794,3등급,4등급,2등급
814,K55301BG8273,0.0775098759542695,0.08806238967682556,0.16391265920122275,4등급,4등급,2등급
815,K55301BH1103,0.10985784775326554,0.09461840477472368,0.20305300131273524,3등급,4등급,2등급
816,K55301BI8644,0.14633596532801357,0.20442482150513683,0.27665928842666443,3등급,2등급,1등급
817,K55301BI8651,0.14642582776779178,0.20455299870601285,0.2773485677344499,3등급,2등급,1등급
818,K55301BP6730,0.1360292817754205,0.1226589620736095,0.26855120595641024,3등급,3등급,1등급
819,K55301BP6748,0.13683109607163424,0.12267410555653532,0.26876392391962606,3등급,3등급,1등급
