,code,std_3y,std_1y,var_3y,risk_std_3y,risk_std_1y,risk_var_3y
0,K55101D21336,0.17160226860517908,0.17160226860517908,0.09786071601297743,2등급,2등급,4등급
1,K55101DN0982,0.0742978778843252,0.08329596026338432,0.1684767428748048,4등급,4등급,2등급
2,K55102BJ9543,0.1505105182957403,0.13486423075140114,0.32159983357461236,2등급,3등급,1등급
3,K55102C60433,0.18390543512320595,0.16348819591280578,0.3383224524210039,2등급,2등급,1등급
4,K55102C60441,0.18414759680384346,0.16342860008513788,0.340434696726863,2등급,2등급,1등급
5,K55102C60458,0.1840624509891155,0.163350284653074,0.3399854388080242,2등급,2등급,1등급
6,K55102C60466,0.18423795916315916,0.1635152100150777,0.34106717675253195,2등급,2등급,1등급
7,K55102C60474,0.18410067601992242,0.1634011994874245,0.34026173460994324,2등급,2등급,1등급
8,K55102C60482,0.18408705313376925,0.16335885475551107,0.34007281960866387,2등급,2등급,1등급
9,K55102C60490,0.11959602639846278,0.08384041147122012,0.28978661960641666,3등급,4등급,1등급
10,K55102C60508,0.18402592816473545,0.16334274481229505,0.3398558956394499,2등급,2등급,1등급
11,K55102C74251,0.1851450851423203,0.1402779555411831,0.3084479609680389,2등급,3등급,1등급
12,K55102C79946,0.233241808324163,0.16141995559784855,0.42326528509361766,2등급,2등급,1등급
13,K55102C79953,0.23348436522959243,0.1616461874578961,0.4248689376572597,2등급,2등급,1등급
14,K55102C79961,0.2334292379305995,0.16160539464325135,0.42447955513782853,2등급,2등급,1등급
15,K55102C79979,0.2336324251431843,0.1618050728795345,0.4258190985258326,2등급,2등급,1등급
16,K55102C79987,0.23348923485153764,0.16166934742530384,0.4249303058823242,2등급,2등급,1등급
17,K55102C79995,0.2333888084818446,0.1615674707308072,0.4241871269381314,2등급,2등급,1등급
18,K55102C80001,0.233504692785509,0.16167709084020057,0.42501134809931845,2등급,2등급,1등급
19,K55102C80019,0.23412405130203107,0.16165985620588533,0.4249081196954854,2등급,2등급,1등급
20,K55102C80027,0.23348128357123668,0.1616220884845373,0.4246299401311343,2등급,2등급,1등급
21,K55102C80035,0.214108122856381,0.13406638733685247,0.3917342989971563,2등급,3등급,1등급
22,K55102C80050,0.23343886337706196,0.1616088431009419,0.42455720990695156,2등급,2등급,1등급
23,K55102C80068,0.13708119566602267,0.13708119566602267,0.3181787979929579,3등급,3등급,1등급
24,K55102C90653,0.1441775946558066,0.16330682731398707,0.31182261323493576,3등급,2등급,1등급
25,K55104BU4265,0.15146355902580472,0.12486764845793935,0.33538077228923485,2등급,3등급,1등급
26,K55104BU4299,0.13371123622882194,0.0996991808548506,0.12591719309579089,3등급,4등급,3등급
27,K55104C57153,0.35379817275845654,0.10971142753338319,0.5679932665229673,1등급,3등급,1등급
28,K55104C57161,0.35458559194422584,0.10974259853246983,0.5703411676987532,1등급,3등급,1등급
29,K55104C57179,0.35436882446644286,0.10970962909787976,0.5697471417127002,1등급,3등급,1등급
30,K55104C57195,0.35489712482648905,0.10977900099791486,0.57115674023829,1등급,3등급,1등급
31,K55104C57203,0.354514342409543,0.10970534945288178,0.5701827421091465,1등급,3등급,1등급
32,K55104C57211,0.35423349200009,0.10973540720514939,0.5692496463909652,1등급,3등급,1등급
33,K55104C57294,0.40104603286581086,0.10971465375464405,0.5694648879654103,1등급,3등급,1등급
34,K55104C57302,0.3542923727644722,0.10971135283282245,0.5693853695886217,1등급,3등급,1등급
35,K55104C63755,0.1964396804284284,0.14536933907456395,0.3866309683692281,2등급,3등급,1등급
36,K55104C63763,0.195868964455708,0.14442682047856506,0.38893152319162966,2등급,3등급,1등급
37,K55104C63771,0.19579847356073832,0.14436742635239144,0.38839716459971435,2등급,3등급,1등급
38,K55104C63797,0.1959425962954884,0.14450250192148767,0.3896459695097759,2등급,3등급,1등급
39,K55104C63805,0.19583816639903212,0.1444048394786535,0.3887543740215758,2등급,3등급,1등급
40,K55104C63813,0.19575395464771408,0.14430771688459398,0.3879218284100921,2등급,3등급,1등급
41,K55104C63862,0.19578558744493577,0.14436791493998832,0.38829462639511314,2등급,3등급,1등급
