code,std_1y,var_1y,std_3y,var_3y,risk_std_1y,risk_std_3y,risk_var_3y
K55321DN7304,0.044691975013517564,0.0936001849809447,0.044691975013517564,0.0936001849809447,5등급,5등급,4등급
K55355BE4238,0.026052290985644405,0.07167161833522309,0.03031407112574232,0.07421026956463068,5등급,5등급,4등급
K55355BE4246,0.023563302093651182,0.05713741555932996,0.026239270277791132,0.05386902614487359,5등급,5등급,4등급
K55355BE4253,0.023561027448816736,0.057374142676248976,0.026387994329184587,0.054150870711481364,5등급,5등급,4등급
K55355BE4261,0.023573891331977796,0.05708616828082554,0.02663014506586084,0.056335539421255694,5등급,5등급,4등급
K55355BE4279,0.027394785483073916,0.07238894690816619,0.027723281853435183,0.05555728230763361,5등급,5등급,4등급
K55355BE4287,0.024279129671453948,0.05634283422228305,0.020143731982640477,0.055627056570060826,5등급,5등급,4등급
K55355BE4303,0.023811468135577905,0.05699613879686217,0.026912755109584928,0.05626513964001974,5등급,5등급,4등급
K55355BF4302,0.02359399375760403,0.057216177822877676,0.02635306482516901,0.05392058957596891,5등급,5등급,4등급
K55355BF4310,0.02380302967221583,0.056743084359134784,0.018277972029539832,0.055303010163286315,5등급,5등급,4등급
K55355BV0649,0.024254175852604573,0.056604369849020245,0.02747539511823406,0.05591846921064327,5등급,5등급,4등급
K55363BC7068,0.03554887972386526,0.0886127423322865,0.030368644434969394,0.06670249780368112,5등급,5등급,4등급
K55363BC7076,0.0355443226704225,0.08816438965018984,0.05396691494992663,0.08307450229584627,5등급,4등급,4등급
K55363BC7647,0.03555174389753501,0.08862026695528692,0.05403948431416556,0.08754732287400599,5등급,4등급,4등급
K55363BE5326,0.05520896385063857,0.13942553494509713,0.04965217593212548,0.13844442921266253,4등급,5등급,3등급
K55363BG8641,0.05523338118850119,0.13920097373730164,0.049728937805578896,0.1383145221047041,4등급,5등급,3등급
K55363BT2573,0.056221311185430604,0.13971746392064108,0.05024318233221459,0.13887441807612197,4등급,4등급,3등급
K55363BU1259,0.03554502177993563,0.08818028479723744,0.054347184250011345,0.09160714942791917,5등급,4등급,4등급
K55363BU1267,0.05589813823309565,0.13932270044215053,0.05014580251340565,0.1385470507648733,4등급,4등급,3등급
K55363BX7626,0.05522593279753169,0.13969004010752914,0.04945146521685772,0.13870472293764183,4등급,5등급,3등급
K55363BX7634,0.05513906326305483,0.13926283813809842,0.04938993229471155,0.13836807758204658,4등급,5등급,3등급
K55363BZ2096,0.035549164282973965,0.08816661137799413,0.054853854852429246,0.09160296178685967,5등급,4등급,4등급
K55364B25699,0.07631354384713257,0.20606628186930642,0.09308089360955425,0.14992781868807037,4등급,4등급,3등급
K55364BU0912,0.07726443722089486,0.20968516247301514,0.05990433964870723,0.12379235016890874,4등급,4등급,3등급
K55364C93323,0.07245529705058072,0.19705685470395967,0.09128725265120269,0.12472017843127339,4등급,4등급,3등급
K55364C93364,0.07243539816022207,0.19702914473839928,0.05800011634125846,0.0950201996210383,4등급,4등급,4등급
K55364C93372,0.07242031298241705,0.19641366221591441,0.05358458969931762,0.0920577488862648,4등급,4등급,4등급
K55364C93380,0.07241645454152798,0.19649181726343012,0.09205407631261844,0.1805165858908324,4등급,4등급,2등급
K55364D00185,0.07602542084717122,0.20510685814586013,0.09410128382150788,0.16044704999647294,4등급,4등급,2등급
K55368B00362,0.049191644113592795,0.05506615036612575,0.038873749579534815,0.08260100697806964,5등급,5등급,4등급
K55368B00370,0.04763478546276107,0.05601518683896925,0.03631309407160744,0.05731609269389831,5등급,5등급,4등급
K55368B00388,0.04756891573709018,0.056333685936954155,0.03667654340651032,0.057568710842543225,5등급,5등급,4등급
K55368B00404,0.04923315109539189,0.056249427008206586,0.03364708975870909,0.054799385286711265,5등급,5등급,4등급
K55368B00438,0.04864270994552227,0.05568124024821279,0.03668321777923895,0.05592882190608093,5등급,5등급,4등급
K55368B00446,0.04795268719601297,0.05579915359940505,0.03634935481088715,0.05703028884232904,5등급,5등급,4등급
K55368B00917,0.048072660179743536,0.05604782975038267,0.036337396452735427,0.05661687097852926,5등급,5등급,4등급
K55368B35327,0.04756821979539508,0.055641188614729754,0.03758489667975448,0.05924541280759755,5등급,5등급,4등급
K55368B35335,0.04757109099890768,0.05623319148756754,0.03609643497857627,0.05652639509158751,5등급,5등급,4등급
K55368B35343,0.0487564683617874,0.05608719136737008,0.036912802908534006,0.06337806578789858,5등급,5등급,4등급
K55368BK8772,0.04762639150672479,0.055843831759247585,0.03672406272911488,0.057085878879600864,5등급,5등급,4등급
K55368BK8780,0.047670336733691254,0.055939208776632283,0.03627306397806975,0.05605595338133334,5등급,5등급,4등급
K55368BU7053,0.048376888660742905,0.05603822661109555,0.0366278851307448,0.060408564426729476,5등급,5등급,4등급
K55368CN0478,0.047924152519659216,0.05582977297244287,0.036081798981662694,0.05593792325671922,5등급,5등급,4등급
K55368DH8205,0.05398423454309278,0.07700775530711838,0.04119788039397214,0.07619595067080903,4등급,5등급,4등급
K55368DH8213,0.05403601904311651,0.07818565660179166,0.041241048534088214,0.07740492369046159,4등급,5등급,4등급
K55368DH8221,0.054019390014471695,0.07799803880616485,0.04122959642999159,0.07716702838145799,4등급,5등급,4등급
K55368DH8304,0.05405251227483291,0.0785354931887206,0.041252356936355254,0.07768628760964467,4등급,5등급,4등급
K55368DH8312,0.05402981664660174,0.07813247280861572,0.04123661897455132,0.07724341344115913,4등급,5등급,4등급
K55368DH8346,0.05401550003315928,0.07778234811823172,0.041223766350861724,0.07699334929124453,4등급,5등급,4등급
K55368DH8361,0.01393232242622885,0.025890560240395228,0.01393232242622885,0.025890560240395228,5등급,5등급,5등급
K55368DH8403,0.05522600226414314,0.07833056676467595,0.043027727186143075,0.07826625525680228,4등급,5등급,4등급
