code,std_1y,var_1y,std_3y,var_3y,risk_std_1y,risk_std_3y,risk_var_3y
K55383BX1997,0.906479787097913,2.995394019796047,0.906479787097913,2.995394019796047,1등급,1등급,1등급
K55383BZ8545,1.4188603926441044,3.559107124418983,0.6567308346372284,1.289930238487195,1등급,1등급,1등급
K55383C69729,0.685286175134373,0.9135976450501845,0.4532608278902966,0.08832247296671955,1등급,1등급,4등급
K55383C93083,0.5744708216224028,1.2025065087631654,0.4544390533700595,1.2529946652787765,1등급,1등급,1등급
K55383CA6737,0.5746883563451306,1.2033354008439674,0.4546552974341668,1.2547624502767531,1등급,1등급,1등급
K55383CB1042,0.13730295526943462,0.012464628859780499,0.139084206238968,0.04932983002572017,3등급,3등급,5등급
K55383CH0907,1.6777543939494048,4.690286699456243,0.5960786500431414,0.08483517263843571,1등급,1등급,4등급
K55383CH5534,1.680166586897904,4.69916515147302,0.5970399933591406,0.08423874418664096,1등급,1등급,4등급
K55383CN5403,1.2964958052633373,3.301299845384673,0.49822744530378404,0.08367720894295198,1등급,1등급,4등급
K55383CP6326,0.2689293013832874,0.1342485770759418,0.1277670734809992,0.19668907493700208,1등급,3등급,3등급
K55383CP6342,0.2685887959005943,0.13543023962652215,0.12643133888193908,0.17766388123877458,1등급,3등급,3등급
K55383CQ2431,0.2660972169411552,0.1350352410066814,0.12593983016949503,0.18893232069859223,1등급,3등급,3등급
K55383CQ4049,0.27121096597931904,0.13590814417449673,0.12699853768819278,0.16606748837164004,1등급,3등급,3등급
K55383CU3706,0.15335551882372353,0.15640055676493775,0.09265470413509591,0.17179919971268856,2등급,4등급,3등급
K55383CU3714,0.15351385091162825,0.15661154026415686,0.09188887336615054,0.16882772673039503,2등급,4등급,3등급
K55383CU3722,0.15395269843991133,0.15824322070105462,0.09273877561306418,0.17331091190800949,2등급,4등급,3등급
K55383CW4140,0.04049353512717136,0.019156774851495747,0.04161203558994668,0.10817277911863732,5등급,5등급,3등급
K55383CW4157,0.04057097524395151,0.019794492408137892,0.04171617638582382,0.10944520543806092,5등급,5등급,3등급
K55383DS8575,0.01229954847967065,0.022801231823503545,0.01229954847967065,0.022801231823503545,5등급,5등급,5등급
K55383DS8583,0.0123208714000976,0.023843132631997024,0.0123208714000976,0.023843132631997024,5등급,5등급,5등급
K55383DS8591,0.012314572665691451,0.023823639718896814,0.012314572665691451,0.023823639718896814,5등급,5등급,5등급
K55383DS8609,0.012327115471581591,0.023862762624810237,0.012327115471581591,0.023862762624810237,5등급,5등급,5등급
KR5102725151,0.027767408425099494,-0.0,0.7935297663110988,0.028941721388557568,5등급,1등급,5등급
KR5102725169,0.027618528526055338,-0.0,0.7935183533550084,0.02894963060334618,5등급,1등급,5등급
KR5102725276,0.4678599649515077,1.5265143292523535,0.652778677918182,0.09806137679461835,1등급,1등급,4등급
KR5308586050,0.7554443128204671,0.042515000732448724,0.7554443128204671,0.042515000732448724,1등급,1등급,5등급
KR5309496366,0.006875686909315291,0.027761389281500647,0.5594393695028846,0.03216216921959469,5등급,1등급,5등급
KR5309591539,0.006848294582558959,0.009495056225977136,0.5600234722380711,0.0007637464120099311,5등급,1등급,6등급
