code,std_1y,var_1y,std_3y,var_3y,risk_std_1y,risk_std_3y,risk_var_3y
K55101BK6760,0.08653759194513005,0.21539492910437605,0.09500496174631944,0.15923387109396075,4등급,4등급,3등급
K55101BK6778,0.08617606669071251,0.21603736283128994,0.09473339685306632,0.15859674904585572,4등급,4등급,3등급
K55101BK6786,0.08616573740842386,0.21589551230686208,0.09470977726312561,0.158430376938374,4등급,4등급,3등급
K55101BK6794,0.08620966634614075,0.21661440013360814,0.09473572193730548,0.15912399344020914,4등급,4등급,3등급
K55101BK6802,0.0861818996957822,0.21615298036017444,0.09471957446644437,0.1587026480069028,4등급,4등급,3등급
K55101BK6810,0.18195385098019964,0.42906804192359216,0.10487746666046203,0.14074084200752454,2등급,3등급,3등급
K55101BK6828,0.08620274856103825,0.21650491698873292,0.0947339595176831,0.15903587625352694,4등급,4등급,3등급
K55101BK6836,0.08620000884979377,0.21638603762716627,0.09473315823246682,0.158950960961182,4등급,4등급,3등급
K55101BK6851,0.08617445688725495,0.21570777417671536,0.09475147314911112,0.1583096535634189,4등급,4등급,3등급
K55101BK6869,0.08617089256975137,0.2158961434003845,0.09478693155107462,0.15829403477325732,4등급,4등급,3등급
K55101BK6877,0.08617225321908131,0.21587739219979857,0.09477734550621415,0.1584515096042969,4등급,4등급,3등급
K55101BK6885,0.14817350320797662,0.3132627307053307,0.15614818603080183,0.3261457769568923,3등급,2등급,1등급
K55101BK6893,0.14797023863740202,0.31473644153397856,0.15601532803501553,0.3277701111675472,3등급,2등급,1등급
K55101BK6901,0.14792507496107432,0.3142304483935465,0.15598298708306088,0.3272170454618881,3등급,2등급,1등급
K55101BK6919,0.14801818218644996,0.31531823448239016,0.15604314603191935,0.3283430623838056,3등급,2등급,1등급
K55101BK6927,0.14795072890886724,0.31452986013455786,0.15599043840889934,0.32743641587324446,3등급,2등급,1등급
K55101BK6935,0.22729223656678352,0.48276082133208875,0.1657866856405942,0.30368878703839275,2등급,2등급,1등급
K55101BK6943,0.14800774935979058,0.315195552263902,0.15604674918509012,0.3282618259152825,3등급,2등급,1등급
K55101BK6950,0.14797836267636438,0.314877351934669,0.15602514568588155,0.32791539959724025,3등급,2등급,1등급
K55101BK6984,0.14788850628460104,0.31378755442605544,0.11493526680053368,0.23839294679022188,3등급,3등급,2등급
K55101BK6992,0.14791640640851164,0.3141419409303629,0.15597786038340328,0.32712497948137637,3등급,2등급,1등급
K55101BK7008,0.14791110288024711,0.3140994486447159,0.15596783072701903,0.32707653181431007,3등급,2등급,1등급
K55101BK7016,0.1544046708897911,0.32251566103461193,0.15797986068487524,0.3335383421701637,2등급,2등급,1등급
K55101BK7024,0.15423281183147836,0.3240178067764325,0.15785346012394194,0.3351865954157676,2등급,2등급,1등급
K55101BK7032,0.15418755065453374,0.32352586587745036,0.15781878985066208,0.33461819078201654,2등급,2등급,1등급
K55101BK7040,0.15428300892100177,0.3245603213715379,0.15787891567648718,0.33567312404878763,2등급,2등급,1등급
K55101BK7057,0.1542134172994266,0.32380541119749456,0.15783721107331655,0.334873407041304,2등급,2등급,1등급
K55101BK7065,0.22664828069142395,0.4785711089012316,0.16543192927171563,0.3049775591808554,2등급,2등급,1등급
K55101BK7073,0.1542689685684482,0.3244675087616976,0.1578842819186649,0.33565176776946604,2등급,2등급,1등급
K55101BK7081,0.15424046592142202,0.32417279945653743,0.15786575469734995,0.33532651581445105,2등급,2등급,1등급
K55101BK7107,0.15414514697588594,0.32301028170370655,0.15779814260755146,0.33410617172449764,2등급,2등급,1등급
K55101BK7115,0.15418106807744375,0.32342116426551343,0.1578113002779077,0.33445930955501335,2등급,2등급,1등급
K55101BK7131,0.15416800879985149,0.32332045326300557,0.15781014875337585,0.3344321145481649,2등급,2등급,1등급
K55101BK7313,0.12107145767391493,0.27079958566784934,0.13328983145014525,0.26682627508476586,3등급,3등급,2등급
K55101BK7321,0.12081689653146757,0.27146939681176735,0.1331165873008076,0.2677660675412632,3등급,3등급,2등급
K55101BK7339,0.12079903598718521,0.2713253170762531,0.13310184034251307,0.2674179557955579,3등급,3등급,2등급
K55101BK7347,0.1208510722382369,0.2719680886414443,0.13313770627557234,0.26824811734339454,3등급,3등급,2등급
K55101BK7354,0.12082072874892033,0.2715906142210415,0.13311774021612,0.26770278421737553,3등급,3등급,2등급
K55101BK7362,0.19838291966834548,0.3967619547968175,0.143347934137122,0.23462799959884634,2등급,3등급,2등급
K55101BK7370,0.12084488413220294,0.2719339339748326,0.1331349972666366,0.26823162140072965,3등급,3등급,2등급
K55101BK7388,0.12083719834770636,0.27181136648540855,0.13312860466914364,0.2680461222907828,3등급,3등급,2등급
K55101BK7404,0.12082268473725052,0.27116518412762697,0.13313518484127826,0.26727555090917926,3등급,3등급,2등급
K55101BK7412,0.12083311587054099,0.2713403437997793,0.13315069728729392,0.2670983944204383,3등급,3등급,2등급
K55101BK7420,0.12080052440877201,0.27129281328234567,0.13310682362692022,0.26745154957950784,3등급,3등급,2등급
K55101BK7438,0.13742905165137007,0.2969086576609125,0.1458914719665486,0.3007121369957492,3등급,3등급,1등급
K55101BK7446,0.1372097063912977,0.29801701842667955,0.14573440821291198,0.3021175557163168,3등급,3등급,1등급
K55101BK7453,0.13718508158368803,0.2976853628763915,0.14571643209991256,0.3017126333494103,3등급,3등급,1등급
K55101BK7461,0.1372529085936016,0.2985176858244874,0.14576815759151993,0.30273848279216087,3등급,3등급,1등급
K55101BK7479,0.1371960506036759,0.29796497371814035,0.09907430478449833,0.22250508542924252,3등급,4등급,2등급
K55101BK7487,0.21346236850877226,0.4351500726032238,0.15539259464785604,0.27367288005929225,2등급,2등급,2등급
K55101BK7495,0.13723971218676814,0.2983877321370926,0.1457581648098358,0.302589534479586,3등급,3등급,1등급
K55101BK7503,0.1372188768457893,0.29815025882854873,0.1457408850837825,0.3022879808983132,3등급,3등급,1등급
K55101BK7529,0.13723636933013725,0.29739527077504446,0.14572764492950682,0.3010410308966676,3등급,3등급,1등급
K55101BK7537,0.13717693102895565,0.29756288921390944,0.14571376203473493,0.3015833709396398,3등급,3등급,1등급
K55101BK7545,0.13717529072577653,0.2975706796789209,0.14570797279565953,0.30150706660096394,3등급,3등급,1등급
K55101BK8311,0.08903945072072736,0.22014863735587706,0.0984145441548931,0.1684451623017135,4등급,4등급,3등급
K55101BK8329,0.08881310611710104,0.22081396285176164,0.0982279780503165,0.16921633291430974,4등급,4등급,3등급
K55101BK8337,0.08879399642784795,0.22064626011229965,0.09822394786701115,0.16907430010825097,4등급,4등급,3등급
K55101BK8352,0.17446176631026733,0.3112726544976268,0.12515328610291085,0.19018780330987223,2등급,3등급,3등급
K55101BK8360,0.10179509241741733,0.24038231964670162,0.11572321929987471,0.22097446530016038,3등급,3등급,2등급
K55101BK8378,0.10177967356526117,0.24022183089056662,0.11571748136005648,0.22080638490402527,3등급,3등급,2등급
K55101BK8394,0.0888407863187426,0.22128470622168692,0.09824904602201234,0.16974816136974832,4등급,4등급,3등급
K55101BK8402,0.08881098704289728,0.2208596805887748,0.09823189224245807,0.16931195281810713,4등급,4등급,3등급
K55101BK8410,0.029697119999409567,0.021597530554098698,0.04333108671314868,0.03979028145776462,5등급,5등급,5등급
K55101BK8428,0.08882795103060986,0.22121064240688817,0.09824281149594007,0.16972867424266241,4등급,4등급,3등급
K55101BK8436,0.08882736985757227,0.2210776207144175,0.09824036000844072,0.16950756599472086,4등급,4등급,3등급
K55101BK8469,0.08884781653895188,0.22047961841126226,0.09827500038508952,0.16888935694174564,4등급,4등급,3등급
K55101BK8477,0.08880221670830873,0.2205583742137597,0.10009658730577128,0.22549588956763106,4등급,3등급,2등급
K55101BK8485,0.10174936037444957,0.2396428452431536,0.11569618455074822,0.22005663693345676,3등급,3등급,2등급
K55101BK8493,0.088803806007587,0.22061899255701983,0.0982439862159228,0.16892601194172588,4등급,4등급,3등급
K55101BK8527,0.10200710149615455,0.23928545486493977,0.11588320559811338,0.21964482038731062,3등급,3등급,2등급
K55101BK8543,0.1017785328852996,0.23996988953787785,0.11571549883875534,0.22047473391274933,3등급,3등급,2등급
K55101BK8568,0.10175708228470857,0.2397906468216005,0.11570310073442867,0.22027875775402914,3등급,3등급,2등급
K55101BK8584,0.10179763262435138,0.24047676224932335,0.11573126109309967,0.22106156619335654,3등급,3등급,2등급
K55101BK8592,0.1017775975454209,0.24003351760850494,0.11571526708872391,0.22057714921054197,3등급,3등급,2등급
K55101BK8600,0.10175454300468884,0.23974820565190455,0.11570010627676203,0.22019877937071378,3등급,3등급,2등급
K55101BK8626,0.10175932157243184,0.239778944689676,0.11568933594474345,0.2201598956430182,3등급,3등급,2등급
K55101BR9643,0.09112060508115412,0.2237657603686653,0.10141046852775552,0.1732894985668267,4등급,3등급,3등급
K55101BR9650,0.089259911140947,0.22031274887951108,0.12471623559350703,0.24525008811095744,4등급,3등급,2등급
K55101BT4394,0.12081870441093363,0.27154285537335326,0.13311646152186538,0.267752097444951,3등급,3등급,2등급
K55101BT4402,0.12081135602981269,0.27147665981084923,0.1331130507930557,0.26766691275729054,3등급,3등급,2등급
K55101BT4410,0.13720239728945552,0.2978779124937656,0.1457304090534596,0.3019130526260759,3등급,3등급,1등급
K55101BT4428,0.1371910919500284,0.29775686884810176,0.14571733993726962,0.30173225559134587,3등급,3등급,1등급
K55101BT4436,0.1542044951871168,0.3237369058463837,0.15783477350944958,0.3348636760402789,2등급,2등급,1등급
K55101BT4444,0.15418781030473733,0.3235655104279722,0.1578248230641597,0.33466725369049644,2등급,2등급,1등급
K55101BT7306,0.08881310045622011,0.2208592406468237,0.09822712707164225,0.16931708869446,4등급,4등급,3등급
K55101BT7314,0.08880898610719117,0.22075804179891162,0.09822290882921766,0.16924900995040412,4등급,4등급,3등급
K55101BT7348,0.10177034176162178,0.23997037755590148,0.11571238473532396,0.22054148399169454,3등급,3등급,2등급
K55101BT7355,0.10176569507498939,0.23996557578814823,0.11570926584963305,0.2204374804813106,3등급,3등급,2등급
K55101BT7389,0.14794500964484403,0.31452258756919027,0.15599367901887512,0.3275109116833748,3등급,2등급,1등급
K55101BT7397,0.14793331364514634,0.31432317312997266,0.15598115772677992,0.3272750412482265,3등급,2등급,1등급
K55101BT7421,0.0861800443049714,0.21612998362774088,0.09471903390748433,0.15867684433819892,4등급,4등급,3등급
K55101BT7439,0.0861761585558589,0.21603284681486012,0.0947164789075054,0.15861285386851168,4등급,4등급,3등급
K55101BV8110,0.08931373569538346,0.22138220935076938,0.12136620678838766,0.24634152486113625,4등급,3등급,2등급
K55101CU1529,0.11851120454818483,0.20410217040248071,0.12159269268775179,0.27221663254701667,3등급,3등급,2등급
K55101CU1537,0.14743074235325335,0.30569428779513114,0.14964955777120093,0.3085327442131032,3등급,3등급,1등급
K55101CU1545,0.1471662637609785,0.3072278656142351,0.11463617244832516,0.24332635954251874,3등급,3등급,2등급
K55101CU1552,0.14712581249532777,0.3066452297240223,0.11862392305805276,0.24308446439630238,3등급,3등급,2등급
K55101CU1578,0.14721514869933694,0.3077022587610694,0.15216840882425103,0.3111923579211699,3등급,2등급,1등급
