code,std_1y,var_1y,std_3y,var_3y,risk_std_1y,risk_std_3y,risk_var_3y
K55101AZ7044,0.09268135673337491,0.24441881861020134,0.10383319469740862,0.2502164648633639,4등급,3등급,2등급
K55101B13659,0.16475369433980558,0.38868641922034847,0.09232686771767835,0.19131884995360243,2등급,4등급,3등급
K55101B15233,0.16328399345298045,0.3885260880373014,0.09161832921152574,0.16713358360288505,2등급,4등급,3등급
K55101B19631,0.09263778985512344,0.24363492082974944,0.10654068326281965,0.24940398332210253,4등급,3등급,2등급
K55101B20308,0.05905707360719276,0.15918642201170524,0.0646823106196269,0.13640395379190579,4등급,4등급,3등급
K55101B37674,0.03366119599523196,0.04276066260626632,0.03366119599523196,0.04276066260626632,5등급,5등급,5등급
K55101B37708,0.033698638883154754,0.04477994329416211,0.033698638883154754,0.04477994329416211,5등급,5등급,5등급
K55101B64918,0.05909352418508322,0.1600244792104278,0.06585111624858268,0.1663970318004776,4등급,4등급,3등급
K55101B64926,0.05911965235559708,0.16091666191362033,0.06387791205661333,0.13818423785308304,4등급,4등급,3등급
K55101B64942,0.05909846479341106,0.16010141152769553,0.06453416319029792,0.13728828075128974,4등급,4등급,3등급
K55101BA1979,0.11602102211328895,0.11394027145207614,0.11602102211328895,0.11394027145207614,3등급,3등급,3등급
K55101BF1693,0.10456731754846829,0.28000850681837686,0.117391762458372,0.2867284247525337,3등급,3등급,2등급
K55101BP0693,0.03610586589872974,0.06654603542618279,0.03610586589872974,0.06654603542618279,5등급,5등급,4등급
K55101BT5607,0.07616218299132946,0.20054735308845303,0.10711245324926075,0.21204041624231745,4등급,3등급,2등급
K55101BT5615,0.0926582559691394,0.2439901180586057,0.10510248802808642,0.2497737015547864,4등급,3등급,2등급
K55101BT5623,0.10452581674897082,0.2795474228838586,0.11292700615522662,0.286271483296781,3등급,3등급,2등급
K55101BT5672,0.08600455316426099,0.21336398303701992,0.11466271453148337,0.22148971824785402,4등급,3등급,2등급
K55101BT5730,0.09346660161388178,0.2520612304360081,0.105062422445822,0.2556751384399534,4등급,3등급,2등급
K55101BT5748,0.09342699472917916,0.2515598643058218,0.1055408119099186,0.2551982346375629,4등급,3등급,2등급
K55101BT5755,0.08946616116952566,0.23532820656912687,0.11761198618459047,0.24267465613618805,4등급,3등급,2등급
K55101BT5771,0.08945175856736101,0.2349958258798996,0.11834559053307411,0.24233355346897525,4등급,3등급,2등급
K55101BV9761,0.09024950836507706,0.23606934763778137,0.14558757758734484,0.2434512749603202,4등급,3등급,2등급
K55101BV9795,0.09120632348065752,0.2448307143014187,0.09767718596555156,0.24840820561045426,4등급,4등급,2등급
K55101BV9811,0.06803983385927431,0.18691114956188087,0.08080041065011771,0.18721824050366778,4등급,4등급,3등급
K55101BW5214,0.0697914832966577,0.19106682444310022,0.08153358155406969,0.19144204930923006,4등급,4등급,3등급
K55101BW5222,0.07022123974730125,0.19050203795602577,0.08211098326449476,0.19090337583302813,4등급,4등급,3등급
K55101BW5255,0.084829677991048,0.21306907318394444,0.12911681985476814,0.21649356256706792,4등급,3등급,2등급
K55101BX6468,0.07406787601893101,0.17204029778778426,0.09488930491019136,0.22062011763664555,4등급,4등급,2등급
K55101BX6476,0.07404455018178922,0.17160106862909347,0.09588789808467134,0.22648506024522447,4등급,4등급,2등급
K55101BZ6870,0.07613688928245894,0.200109839705527,0.10982557151760734,0.21161262444901516,4등급,3등급,2등급
K55101CC5514,0.016276261708789853,0.030158426807708843,0.024846851214321824,0.04804314178549934,5등급,5등급,5등급
K55101CC5522,0.016295394915098186,0.031575007688254164,0.018541632075173058,0.03952113066181908,5등급,5등급,5등급
K55101CC5530,0.01629621729192393,0.03127282160931248,0.02038314079819563,0.04708103245511094,5등급,5등급,5등급
K55101CC5555,0.01631000501358874,0.03230152816365597,0.018447415469643562,0.04036863882707306,5등급,5등급,5등급
K55101CC5563,0.01629429253213613,0.0315938007689216,0.019336214072479797,0.04741380419638691,5등급,5등급,5등급
K55101CC5571,0.016288887459029823,0.031055369736099802,0.021434795559517036,0.04681460008591491,5등급,5등급,5등급
K55101CC5597,0.016307969525793428,0.03197281253107022,0.018670744383112493,0.04011661145191658,5등급,5등급,5등급
K55101CC5605,0.0163010073278344,0.03150326678294302,0.019456808246826576,0.047227855690322375,5등급,5등급,5등급
K55101CC5613,0.016302225566745217,0.03161871495416047,0.01923464164356882,0.047406340183636334,5등급,5등급,5등급
K55101CC5621,0.016286157040634443,0.03126043017783355,0.020325987088703347,0.047100640516019504,5등급,5등급,5등급
K55101CC5639,0.01629672590742826,0.030968471337305428,0.018224505244534003,0.04778651107523315,5등급,5등급,5등급
K55101CC5647,0.01628771543057257,0.031085978457578926,0.0184242681355944,0.039004215230993365,5등급,5등급,5등급
K55101CC5654,0.016293513140092076,0.03078315187914518,0.018599050956123526,0.0387826947066638,5등급,5등급,5등급
K55101CR9451,0.20658518439004978,0.5651510958082355,0.14912894004344807,0.44345102261686525,2등급,3등급,1등급
K55101CR9519,0.2067698275935392,0.5664187730762491,0.14925901770225836,0.4445526239292976,2등급,3등급,1등급
K55101D18860,0.07615039665024875,0.2003354274955803,0.13424532793404606,0.18366358185070616,4등급,3등급,3등급
K55101DN1006,0.0750112831049289,0.15031471940168864,0.06683984663604464,0.14731838380097637,4등급,4등급,3등급
K55101DN1022,0.07505580031055134,0.1511292795404982,0.068001848651224,0.14854240703532479,4등급,4등급,3등급
K55101DN1030,0.07504933651693241,0.15095962298228696,0.06687358152074424,0.14794710529231891,4등급,4등급,3등급
K55101DN1048,0.0750525020159635,0.15100790193011585,0.07135797550406793,0.14970821983458704,4등급,4등급,3등급
K55101DV1881,0.1076562565350195,0.17211697683256966,0.1076562565350195,0.17211697683256966,3등급,3등급,3등급
K55101DV1915,0.10768995922871069,0.17268875218421323,0.10768995922871069,0.17268875218421323,3등급,3등급,3등급
K55101DV6815,0.037493334687833835,0.03860805120202171,0.037493334687833835,0.03860805120202171,5등급,5등급,5등급
K55101DX6474,0.09106938951948262,0.09622745706816352,0.09106938951948262,0.09622745706816352,4등급,4등급,4등급
K55101DX6540,0.09107188914812421,0.09651903086414892,0.09107188914812421,0.09651903086414892,4등급,4등급,4등급
K55101DX6599,0.1127270412734186,0.072246853607863,0.1127270412734186,0.072246853607863,3등급,3등급,4등급
K55102B74659,0.07468438447940574,0.19065769043984626,0.0770598113859945,0.1791038274468378,4등급,4등급,3등급
K55102B74667,0.07477777508291844,0.19200883957416118,0.07657408550651507,0.18043979332311075,4등급,4등급,3등급
K55102B74675,0.07474715149794761,0.19164672828260065,0.07748602705002505,0.18009722695562347,4등급,4등급,3등급
K55102B74683,0.07480812587846981,0.19268706834356797,0.07691420097614736,0.1810875953496279,4등급,4등급,3등급
K55102B74691,0.0747565834190419,0.1918883952882254,0.07677930090292495,0.18034728798227803,4등급,4등급,3등급
K55102B82215,0.0747676776221238,0.19203321697695658,0.07672560667388566,0.18040110433214193,4등급,4등급,3등급
K55102BJ9501,0.059307512292917995,0.14560859075846616,0.061589885282190594,0.13261800224694445,4등급,4등급,3등급
K55102BP5006,0.036777415263054135,0.06395314462735496,0.036777415263054135,0.06395314462735496,5등급,5등급,4등급
K55102BU0331,0.05926927742893676,0.14636699373724804,0.050503185304467804,0.11716558008698455,4등급,4등급,3등급
K55102DH9360,0.05138145594722274,0.08437893135696249,0.04314064580578075,0.08577652120120476,4등급,5등급,4등급
K55102DH9378,0.05115222310221904,0.08363772010425853,0.04294522944136642,0.084996385159199,4등급,5등급,4등급
K55102DH9386,0.05118143144300244,0.08464878388662038,0.043856472055098655,0.08667900364440422,4등급,5등급,4등급
K55102DH9394,0.05117525752867885,0.08432291500532335,0.043862459190018625,0.08634198256842213,4등급,5등급,4등급
K55102DH9402,0.023209100157440092,0.04621664416112034,0.023209100157440092,0.04621664416112034,5등급,5등급,5등급
K55102DH9410,0.051179967520234446,0.08459601144316121,0.04343407818225961,0.08617747829030237,4등급,5등급,4등급
K55102DH9428,0.05116958617948725,0.08399211798419737,0.043142224771926745,0.08534652295504058,4등급,5등급,4등급
K55102DI9666,0.033197924567647995,0.05743247624256496,0.0317940077652331,0.06784905701555737,5등급,5등급,4등급
K55102DL4118,0.051092193300986716,0.08362384653402372,0.04598174595716331,0.08760732681237562,4등급,5등급,4등급
K55102DL4126,0.0511085098649717,0.08419477363755397,0.04599818409503137,0.08816968188445853,4등급,5등급,4등급
K55102DL4134,0.05114808157803643,0.08427924656912755,0.04602781368051547,0.08828926373675153,4등급,5등급,4등급
