code,std_1y,var_1y,std_3y,var_3y,risk_std_1y,risk_std_3y,risk_var_3y
K55101BV3509,0.05229496091270935,-0.0,0.0431114351233393,0.00043622371972206543,4등급,5등급,6등급
K55101CM2634,0.0049367990888031675,0.012365218260032281,0.0049367990888031675,0.012365218260032281,6등급,6등급,5등급
K55102D80629,0.0029968199339116914,-0.0,0.005253553817737506,0.0015836553278271777,6등급,5등급,6등급
K55105CF3330,0.00984902004506316,0.012679515120461816,0.00984902004506316,0.012679515120461816,5등급,5등급,5등급
K55105CF8214,0.0029382193506188098,0.0062652883244115175,0.0026577940307559444,0.008638684940593081,6등급,6등급,5등급
K55107DA3977,0.001216499437779062,0.001845368692680843,0.001216499437779062,0.001845368692680843,6등급,6등급,6등급
K55107DM9780,0.009134786809902524,0.014042920040487456,0.009134786809902524,0.014042920040487456,5등급,5등급,5등급
K55205BU9031,0.007789847533101644,0.014428178718840202,0.007789847533101644,0.014428178718840202,5등급,5등급,5등급
K55207CR6096,0.019023555687972864,-0.0,0.012462389694970797,0.0018007767755112642,5등급,5등급,6등급
K55214D20537,0.0035445516197801187,0.007976299554350056,0.00697828250123744,0.01246971762985153,6등급,5등급,5등급
K55223BO2487,0.00034513382642157653,-0.0,0.0041488148442309,0.0078250215186002,6등급,6등급,5등급
K55223BR5933,0.09632228380516432,0.19304848723792903,0.08745808039845836,0.18240706521713212,4등급,4등급,4등급
K55223BR5966,0.09568075294361247,0.19351582868601663,0.08691902576858616,0.18287662463714888,4등급,4등급,4등급
K55223BR6006,0.09552164343911473,0.19365667486011606,0.08679036134940284,0.18301741417274986,4등급,4등급,4등급
K55223BS1113,0.09576025967796152,0.19344898155244974,0.08698562613664715,0.18281055747623542,4등급,4등급,4등급
K55223BS1121,0.1234387176063917,0.22533190223771582,0.08892025518696996,0.13268044899753567,4등급,4등급,4등급
K55223C06315,0.03092827957543281,0.07629761773088617,0.010972604714079915,0.003283127050063404,5등급,5등급,6등급
K55223C06406,0.03277033224770384,0.07970733111748265,0.01120712354326903,0.000500374332196013,5등급,5등급,6등급
K55224BB4370,0.011688016892811008,0.029085501359146105,0.016261736094401662,0.0011384555437435715,5등급,5등급,6등급
K55228DU2599,0.008062289209234536,0.016738145705321436,0.008062289209234536,0.016738145705321436,5등급,5등급,5등급
K55229B65716,0.006951335586704023,0.007693271688190893,0.006915676919052702,0.000529346788706858,5등급,5등급,6등급
K55229C99895,0.013258440848972977,0.0008814491624212701,0.015447178894045616,0.00040639625409440654,5등급,5등급,6등급
K55229CA1157,0.012433396212628445,0.0008997102865734725,0.014649693795056202,0.0004677600525211585,5등급,5등급,6등급
K55321CF8618,0.016559658784308026,0.0005500905339074493,0.016559658784308026,0.0005500905339074493,5등급,5등급,6등급
KR5101AQ9514,0.008366396888674134,-0.0,0.010474052194031476,0.00010791721457605104,5등급,5등급,6등급
KR5105346195,0.002189065687281735,0.008800822568930979,0.003758658734461441,0.008555905360153845,6등급,6등급,5등급
KR5105AR1078,0.004594798756148959,0.010571169754482562,0.0031211238985625034,0.008348080915937922,6등급,6등급,5등급
KR5206517462,0.015623732422207277,0.01759699656555844,0.01301625172781687,0.010998122853474028,5등급,5등급,5등급
KR5206575924,0.023674205448387903,-0.0,0.01418703214327656,0.016906361046222552,5등급,5등급,5등급
KR5224796015,0.027654995365575,0.05987782291219522,0.027654995365575,0.05987782291219522,5등급,5등급,4등급
KR5224921209,0.013809629633672861,0.034273764027861274,0.017547687682526764,0.0012047689875176754,5등급,5등급,6등급
KR5227363623,0.002571368898002573,-0.0,0.005964640070291015,7.210976358991857e-05,6등급,5등급,6등급
KR5229370238,0.011810157177803584,0.012091358920890818,0.010728309471592742,5.0515986161715155e-05,5등급,5등급,6등급
KR5233AQ2890,0.029027448725548455,0.06461996403628446,0.021667657114151376,0.027282281456346483,5등급,5등급,5등급
KR5240877351,0.0006957022077056341,0.0011040403973267712,0.013088823123845898,0.0008604535345702498,6등급,5등급,6등급
KR5301275792,0.012257208976141932,-0.0,0.008896970563922918,0.000864709715116457,5등급,5등급,6등급
KR5306522743,0.01815461849281027,0.03048530546702697,0.01815461849281027,0.03048530546702697,5등급,5등급,5등급
KR5308956063,0.0006793538108935381,0.0009002747269329335,0.007196969284144404,0.0014114555172760064,6등급,5등급,6등급
